transaction_id,purchase_date,customer_id,gender,age_group,marketing_channel,product_category,device_type,session_duration_min,email_opens_last_30d,click_through_rate,repeat_customer,quantity,purchase_amount_usd
T101029,2025-10-23,C1248,Male,25-34,Email,Fashion,Desktop,9.3,4,0.05,0,2,140.16
T101030,2025-11-16,,Male,25-34,Paid Search,Fashion,Mobile,5.1,1,0.073,1,3,303.69
T101031,2025-03-01,C1179,Male,25-34,Paid Search,Fitness,Tablet,0.9,3,0.066,0,1,152.06
T101032,2025-11-16,C1189,Male,18-24,Referral,Fashion,Tablet,7.9,2,0.107,1,2,222.31
T101033,2025-12-15,C1153,Female,18-24,Paid Search,Electronics,Mobile,0.3,2,0.075,0,1,176.47
T101034,2025-11-24,C1195,Male,35-44,Paid Search,Fashion,Desktop,4.0,4,0.127,0,2,125.35
T101035,2025-09-24,C1310,Male,45-54,Paid Search,Electronics,Mobile,12.6,1,0.075,1,2,395.45
T101036,2025-12-27,C1261,Female,45-54,Social,Home,Desktop,,4,0.05,1,1,139.83
T101037,2025-08-17,C1142,Male,18-24,Email,Beauty,Mobile,8.9,3,0.075,0,1,39.37
T101038,2025-09-27,C1315,Female,35-44,Referral,Electronics,Desktop,3.7,5,0.096,1,1,279.08
T101039,2025-11-12,C1100,Male,18-24,Referral,Fitness,Mobile,6.0,2,0.133,0,1,62.34
T101040,2025-10-13,C1243,Male,18-24,Organic Search,Home,Mobile,9.6,3,0.063,1,3,322.96
T101041,2025-10-18,C1011,Female,35-44,Social,Fashion,Mobile,8.1,2,0.132,0,1,96.26
T101042,2025-08-01,C1238,Female,35-44,Email,Beauty,Mobile,9.3,9,0.076,1,1,69.97
T101043,2025-06-14,C1048,Female,18-24,Paid Search,Electronics,Mobile,11.0,2,0.069,0,1,255.64
T101044,2025-01-05,C1041,Male,18-24,Social,Fitness,Mobile,8.2,3,0.105,0,2,204.41
T101045,2025-12-05,C1165,Female,55+,Email,Electronics,Mobile,3.4,4,0.125,0,1,119.23
T101046,2025-03-19,C1081,Male,18-24,Paid Search,electronics,Desktop,8.0,2,0.099,0,1,44.52
T101047,2025-03-03,C1290,Female,25-34,Organic Search,Electronics,Desktop,5.9,2,0.04,1,1,187.09
T101048,2025-05-12,C1157,,35-44,Paid Search,Fitness,Desktop,3.3,3,0.092,1,1,114.22
T101049,2025-03-30,C1215,Non-binary,18-24,Referral,Fitness,Tablet,8.7,1,0.147,1,1,105.66
T101050,2025-08-25,C1157,Male,25-34,Email,Home,Mobile,9.5,5,0.014,0,2,163.52
T101051,2025-02-11,C1133,Male,25-34,Social,Fashion,Mobile,6.3,3,0.093,0,1,47.33
T101052,2025-03-30,C1066,Male,45-54,Organic Search,Fashion,Mobile,7.3,6,0.073,1,1,71.22
T101053,2025-10-23,C1006,Male,35-44,Social,Fitness,Desktop,1.3,6,0.054,1,1,78.61
T101054,2025-11-24,C1013,Female,35-44,Paid Search,Fitness,Tablet,9.3,4,0.113,0,1,122.3
T101055,2025-10-22,C1072,Female,55+,Organic Search,electronics,Mobile,8.5,3,0.03,1,1,164.91
T101056,2025-04-14,C1162,Female,45-54,Referral,Fitness,Mobile,7.1,1,0.071,1,1,149.75
T101057,2025-01-14,C1065,Female,25-34,Organic Search,Electronics,Mobile,3.4,2,0.112,1,1,178.57
T101058,2025-10-15,C1129,Female,25-34,Paid Search,Electronics,Desktop,2.4,5,0.109,0,1,284.04
T101059,2025-06-28,C1205,Male,35-44,Organic Search,Fashion,Desktop,11.6,3,0.1,0,1,47.19
T101060,2025-05-05,C1275,,35-44,Social,Fitness,Mobile,4.0,5,0.087,0,2,207.74
T101061,2025-12-19,C1255,Female,35-44,Paid Search,Home,Mobile,6.8,3,0.078,0,1,85.72
T101062,2025-01-23,C1265,Male,35-44,Referral,Home,Desktop,4.1,5,0.068,0,2,124.69
T101063,2025-03-04,C1024,Female,18-24,Paid Search,Fitness,Desktop,0.8,2,0.053,0,2,166.97
T101064,2025-05-23,C1280,Male,25-34,Organic Search,Electronics,Mobile,7.6,2,0.106,1,1,190.01
T101065,2025-06-02,C1252,Male,25-34,Social,Electronics,Desktop,,5,0.088,0,2,379.78
T101066,2025-05-25,C1309,Male,18-24,Social,Electronics,Mobile,2.3,5,0.107,0,1,182.13
T101067,2025-08-13,C1288,,18-24,Referral,Beauty,Desktop,9.3,5,0.059,1,1,52.91
T101068,2025-11-05,C1163,Female,35-44,Referral,Fitness,Desktop,5.2,4,0.058,1,1,117.94
T101069,2025-04-14,C1094,Male,35-44,Paid Search,Electronics,Mobile,3.8,3,0.097,1,1,236.16
T101070,2025-04-14,C1269,Male,25-34,Email,Fitness,Mobile,3.6,4,0.014,0,1,76.98
T101071,2025-02-08,,Female,25-34,Email,Electronics,Desktop,8.7,4,0.006,1,1,233.78
T101072,2025-07-17,C1109,Non-binary,25-34,Social,Fitness,Mobile,1.7,5,0.112,1,1,151.37
T101073,2025-05-14,C1309,Female,25-34,Referral,Fashion,Desktop,3.4,4,0.061,0,1,56.05
T101074,2025-03-08,C1237,Male,35-44,Paid Search,Fitness,Desktop,7.6,6,0.088,1,1,94.06
T101075,2025-06-28,C1024,Female,45-54,Email,Fashion,Desktop,7.2,4,0.093,0,1,71.13
T101076,2025-02-11,C1140,Female,45-54,Email,Fashion,Mobile,3.9,1,0.113,0,1,42.65
T101077,2025-01-15,C1116,Male,35-44,Social,Beauty,Mobile,9.7,2,0.069,0,1,54.72
T101078,2025-04-21,C1024,Male,35-44,Paid Search,Fitness,Desktop,3.7,2,0.07,0,1,96.22
T101079,2025-06-06,C1078,Female,18-24,Paid Search,Fashion,Mobile,6.0,1,0.064,0,1,71.06
T101080,2025-10-16,C1067,Female,25-34,Organic Search,Home,Desktop,5.6,3,0.101,1,3,332.25
T101081,2025-08-19,C1172,Male,18-24,Social,Electronics,Desktop,5.7,5,0.102,0,2,326.74
T101082,2025-06-06,C1011,Female,55+,Social,Fashion,Mobile,6.0,5,0.12,1,1,74.68
T101083,2025-02-07,C1287,Female,18-24,Organic Search,Fitness,Desktop,5.9,4,0.045,1,2,177.6
T101084,2025-04-07,C1127,Male,18-24,Email,Electronics,Mobile,5.9,6,0.149,0,1,110.5
T101085,2025-10-16,C1095,Male,45-54,Organic Search,Home,Mobile,6.0,2,0.073,0,1,85.95
T101086,2025-09-11,C1091,Female,55+,Social,Fashion,Tablet,9.2,4,0.081,1,3,288.28
T101087,2025-07-15,C1140,Male,45-54,Referral,Beauty,Tablet,5.9,3,0.087,1,1,45.58
T101088,2025-03-27,C1030,Male,18-24,Email,Fitness,Mobile,8.2,1,0.055,0,3,342.67
T101089,2025-11-18,C1019,Male,18-24,Email,Fitness,Tablet,,3,0.07,0,1,77.87
T101090,2025-01-10,C1145,Male,25-34,Email,Fitness,Mobile,7.4,4,0.126,1,1,95.85
T101091,2025-01-05,C1315,Female,18-24,Paid Search,Beauty,Mobile,8.4,3,0.126,0,1,33.76
T101092,2025-05-03,C1159,Female,18-24,Social,Fitness,Mobile,3.6,4,0.088,1,1,135.68
T101093,2025-11-26,C1042,Female,25-34,Email,Fitness,Tablet,8.1,7,0.113,1,1,98.97
T101094,2025-12-19,C1253,Male,55+,Paid Search,Fitness,Mobile,6.0,6,0.094,0,1,87.58
T101095,2025-04-28,C1129,Female,25-34,Paid Search,Home,Mobile,4.1,1,0.08,0,2,195.02
T101096,2025-10-21,C1059,Male,35-44,Email,Home,Mobile,8.4,6,0.059,0,1,76.16
T101097,2025-06-08,C1150,Female,35-44,Paid Search,Fashion,Desktop,5.4,2,0.056,1,1,114.49
T101098,2025-10-30,C1286,Female,25-34,Paid Search,Electronics,Mobile,7.4,4,0.059,0,1,189.33
T101099,2025-08-16,C1004,Male,35-44,Paid Search,Electronics,Mobile,0.3,6,0.13,0,2,390.58
T101100,2025-12-31,C1265,Male,25-34,Social,Beauty,Mobile,8.3,2,0.108,1,1,29.51
T101101,2025-08-04,C1129,Female,18-24,Organic Search,Fashion,Desktop,13.0,3,0.125,0,1,80.21
T101102,2025-07-03,C1266,Male,35-44,Email,Electronics,Desktop,6.5,3,0.094,0,3,573.61
T101103,2025-01-15,C1177,Female,18-24,Referral,Electronics,Mobile,5.8,3,0.056,1,1,216.28
T101104,2025-06-06,C1252,Male,55+,Organic Search,Electronics,Desktop,5.3,2,0.1,0,1,194.37
T101105,2025-05-16,C1055,Male,25-34,Social,Fitness,Mobile,7.9,6,0.12,1,2,188.03
T101106,2025-09-18,C1082,Female,35-44,Email,Electronics,Desktop,5.7,3,0.101,1,2,389.77
T101107,2025-06-06,C1098,Male,25-34,Email,Home,Desktop,8.1,2,0.042,0,1,82.54
T101108,2025-02-16,C1148,Male,18-24,Email,Home,Mobile,10.8,4,0.038,0,1,138.11
T101109,2025-11-20,C1155,Male,18-24,Email,Fashion,Mobile,8.6,6,0.101,0,2,142.05
T101110,2025-11-28,C1189,Female,35-44,Paid Search,Home,Desktop,6.1,0,0.073,1,1,88.81
T101111,2025-06-22,C1262,Female,45-54,Referral,Electronics,Desktop,3.7,5,0.091,0,3,822.07
T101112,2025-05-10,C1079,Non-binary,45-54,Paid Search,Beauty,Mobile,5.5,2,0.06,1,1,66.94
T101113,2025-04-05,C1251,Female,25-34,Paid Search,Fashion,Desktop,6.1,3,0.086,1,1,97.32
T101114,2025-04-25,C1096,Male,45-54,Organic Search,Fitness,Mobile,3.2,2,0.049,0,1,92.29
T101115,2025-08-31,C1259,Male,35-44,Email,Fashion,Mobile,9.2,3,0.089,1,2,169.57
T101116,2025-10-19,C1259,Male,35-44,Organic Search,Fashion,Mobile,7.9,3,0.104,0,3,245.4
T101117,2025-10-09,C1102,Female,25-34,Organic Search,Electronics,Desktop,3.9,3,0.106,1,1,162.8
T101118,2025-10-26,C1039,Female,35-44,Social,Fitness,Desktop,2.1,2,0.043,1,3,
T101119,2025-10-10,C1272,Male,45-54,Referral,Home,Mobile,8.3,4,0.096,0,1,115.9
T101120,2025-03-10,C1100,Female,25-34,Paid Search,Beauty,Mobile,,2,0.064,0,1,48.55
T101121,2025-05-28,C1307,Female,45-54,Organic Search,Electronics,Mobile,6.7,5,0.128,1,2,305.34
T101122,2025-01-11,C1220,Female,35-44,Referral,Home,Mobile,5.5,4,0.111,1,2,247.17
T101123,2025-09-11,C1307,Female,25-34,Social,Fashion,Mobile,8.5,3,0.083,1,2,176.59
T101124,2025-11-26,C1123,Male,18-24,Organic Search,Electronics,Mobile,8.5,2,0.147,0,2,395.35
T101125,2025-12-26,C1230,Female,25-34,Referral,Fashion,Mobile,4.4,3,0.06,0,1,57.38
T101126,2025-02-07,C1177,Female,35-44,Email,Electronics,Mobile,8.7,2,0.08,0,1,180.13
T101127,2025-05-14,C1062,Female,45-54,Referral,Electronics,Desktop,,3,0.098,1,3,722.3
T101128,2025-07-19,C1115,Male,18-24,Email,Fashion,Mobile,6.5,4,0.143,0,1,63.16
T101129,2025-01-23,C1190,Male,45-54,Organic Search,Fitness,Mobile,6.6,1,0.126,0,1,85.61
T101130,2025-10-30,C1061,Female,45-54,Referral,Fitness,Desktop,12.1,7,0.106,1,2,199.32
T101131,2025-12-12,C1255,Male,18-24,Paid Search,Electronics,Mobile,6.2,2,0.056,0,1,237.1
T101132,2025-10-29,C1006,Male,45-54,Organic Search,Beauty,Desktop,2.3,2,0.056,0,2,100.2
T101133,2025-12-29,C1154,Male,55+,Paid Search,Fitness,Mobile,4.7,3,0.103,0,1,54.97
T101134,2025-08-06,C1091,Male,35-44,Referral,Fitness,Mobile,8.3,2,0.044,1,2,259.5
T101135,2025-05-21,C1013,Female,45-54,Social,Beauty,Mobile,5.8,4,0.092,0,1,50.37
T101136,2025-04-14,C1228,Female,55+,Social,Fashion,Mobile,6.5,0,0.106,0,1,87.17
T101137,2025-07-29,C1085,Female,35-44,Organic Search,Fitness,Mobile,5.4,1,0.038,0,1,83.93
T101138,2025-04-21,C1132,Female,25-34,Social,Fashion,Tablet,0.3,5,0.101,1,1,80.39
T101139,2025-04-14,C1182,,45-54,Paid Search,Fitness,Mobile,4.6,2,0.109,1,1,69.71
T101140,2025-11-12,C1061,Female,35-44,Paid Search,Fitness,Mobile,6.3,6,0.071,0,1,51.22
T101141,2025-06-20,C1218,Female,35-44,Social,Electronics,Desktop,2.1,4,0.077,0,1,178.94
T101142,2025-12-22,C1245,Male,25-34,Paid Search,Home,Mobile,3.6,3,0.028,1,1,96.8
T101143,2025-11-20,C1229,Male,45-54,Email,Fashion,Desktop,5.6,5,0.079,1,1,81.45
T101144,2025-05-13,C1078,Female,18-24,Email,Electronics,Mobile,5.7,4,0.036,1,1,238.02
T101145,2025-10-20,C1148,Female,55+,Email,Electronics,Tablet,7.5,2,0.061,1,2,728.71
T101146,2025-11-24,C1137,Female,25-34,Referral,Home,Mobile,5.8,5,0.07,1,1,86.91
T101147,2025-05-07,C1313,Male,18-24,Organic Search,Electronics,Mobile,7.4,6,0.047,1,2,334.33
T101148,2025-04-16,C1064,Female,25-34,Social,Fashion,Desktop,4.7,5,0.045,0,2,169.37
T101149,2025-04-02,C1012,Female,18-24,Paid Search,Fashion,Mobile,7.0,0,0.046,0,2,146.85
T101150,2025-10-14,C1212,Male,35-44,Paid Search,Beauty,Mobile,10.2,6,0.119,0,2,69.89
T101151,2025-02-20,C1241,Female,55+,Paid Search,Electronics,Desktop,7.2,4,0.08,1,1,242.0
T101152,2025-01-29,C1212,Male,45-54,Social,Fitness,Mobile,5.9,2,0.12,1,2,174.79
T101153,2025-10-23,C1180,Male,18-24,Organic Search,Fitness,Mobile,4.1,6,0.07,1,1,111.66
T101154,2025-10-24,C1172,Female,18-24,Referral,Fashion,Desktop,6.7,2,0.07,0,3,206.72
T101155,2025-08-02,C1159,Non-binary,45-54,Social,Beauty,Mobile,6.0,6,0.069,0,3,112.08
T101156,2025-09-24,C1163,Male,55+,Organic Search,Home,Desktop,,3,0.005,0,1,53.03
T101157,2025-09-14,C1187,Female,25-34,Organic Search,Beauty,Tablet,1.9,1,0.097,0,1,49.47
T101158,2025-10-29,C1190,Male,25-34,Referral,Fashion,Mobile,6.0,2,0.079,1,1,102.01
T101159,2025-04-11,C1307,Male,25-34,Social,Fitness,Mobile,7.5,0,0.084,1,2,257.79
T101160,2025-12-12,C1255,Male,45-54,Email,Fitness,Mobile,6.8,4,0.019,0,1,116.48
T101161,2025-04-20,C1182,Female,35-44,Organic Search,Electronics,Mobile,5.7,0,0.081,0,1,189.07
T101162,2025-07-01,C1116,,25-34,Social,Fitness,Tablet,5.6,2,0.069,1,1,111.41
T101163,2025-11-09,C1281,Female,25-34,Social,Fitness,Mobile,3.8,1,0.086,0,1,76.98
T101164,2025-01-01,C1195,Female,45-54,Email,Home,Mobile,7.4,4,0.08,1,3,296.21
T101165,2025-11-15,C1033,Female,18-24,Referral,Beauty,Desktop,7.6,0,0.067,0,2,123.24
T101166,2025-02-24,C1051,Female,25-34,Referral,Home,Desktop,3.0,4,0.099,0,1,111.55
T101167,2025-05-29,C1111,Male,35-44,Paid Search,Electronics,Mobile,8.4,2,0.113,0,1,260.41
T101168,2025-11-05,C1251,Female,18-24,Referral,Electronics,Mobile,4.9,2,0.07,0,1,219.17
T101169,2025-05-17,C1081,Female,18-24,Email,Home,Desktop,5.6,2,0.039,1,1,124.09
T101170,2025-07-21,C1231,Male,45-54,Email,Beauty,Tablet,11.1,1,0.041,0,2,103.03
T101171,2025-11-09,C1226,Female,45-54,Email,Electronics,Desktop,10.5,2,0.095,0,1,244.2
T101172,2025-04-27,C1232,Female,45-54,Email,Home,Mobile,2.9,3,0.121,0,1,89.09
T101173,2025-06-03,C1220,Female,45-54,Social,Fashion,Mobile,3.3,8,0.028,0,3,139.99
T101174,2025-10-18,C1041,Female,35-44,Email,Beauty,Mobile,3.9,1,0.051,0,3,169.1
T101175,2025-03-04,C1020,Female,45-54,Paid Search,Fitness,Mobile,10.5,6,0.072,0,1,138.75
T101176,2025-09-01,C1041,Male,25-34,Email,Home,Tablet,5.0,3,0.021,1,1,114.55
T101177,2025-01-25,C1112,Female,35-44,Paid Search,Fitness,Desktop,2.8,1,0.079,1,1,79.25
T101178,2025-03-31,C1104,Female,55+,Email,Electronics,Tablet,9.6,2,0.093,0,2,318.87
T101179,2025-03-16,C1191,Male,25-34,Social,Fashion,Mobile,8.0,3,0.096,0,3,237.08
T101180,2025-10-21,C1016,Male,25-34,Email,Electronics,Desktop,12.1,4,0.07,0,1,106.5
T101181,2025-07-29,C1119,Female,25-34,Referral,Fitness,Desktop,8.0,5,0.071,0,1,71.52
T101182,2025-12-13,C1128,Male,18-24,Social,Home,Desktop,6.4,1,0.051,1,3,334.26
T101183,2025-01-17,C1129,Female,18-24,Email,Fitness,Mobile,,5,0.029,1,2,225.05
T101184,2025-05-08,C1059,Male,45-54,Referral,Beauty,Mobile,5.4,4,0.076,1,4,151.55
T101185,2025-12-30,C1047,Male,55+,Email,Home,Desktop,9.8,4,0.094,0,1,63.06
T101186,2025-09-08,C1028,Female,25-34,Paid Search,Electronics,Mobile,9.9,4,0.082,0,1,227.25
T101187,2025-06-28,C1096,Male,18-24,Email,Fitness,Tablet,2.5,4,0.115,1,1,114.99
T101188,2025-07-01,C1009,Female,18-24,Paid Search,Fashion,Mobile,8.9,4,0.092,0,1,66.31
T101189,2025-06-01,C1241,Male,45-54,Organic Search,Fashion,Desktop,3.8,5,0.102,0,1,72.67
T101190,2025-01-25,C1313,Female,25-34,Social,Electronics,Desktop,12.5,4,0.087,1,1,213.33
T101191,2025-06-29,C1231,Male,25-34,Paid Search,Home,Desktop,10.3,2,0.138,1,1,156.1
T101192,2025-07-17,C1276,Male,25-34,Social,Fashion,Mobile,3.7,6,0.067,1,3,189.68
T101193,2025-12-10,C1283,Male,25-34,Email,Beauty,Tablet,7.1,4,0.102,0,1,44.91
T101194,2025-06-10,C1202,Female,25-34,Social,Fitness,Desktop,9.0,0,0.089,0,2,205.59
T101195,2025-06-26,C1246,Male,45-54,Paid Search,Fashion,Mobile,4.9,4,0.104,0,1,40.0
T101196,2025-10-12,C1289,Male,35-44,Email,Fashion,Desktop,3.1,5,0.092,1,2,194.83
T101197,2025-03-04,C1263,Male,35-44,Email,Beauty,Mobile,6.8,0,0.081,0,1,28.53
T101198,2025-05-30,C1213,Male,25-34,Email,Home,Mobile,6.1,3,0.093,1,2,217.02
T101199,2025-06-03,C1199,Male,35-44,Organic Search,Home,Mobile,4.2,2,0.097,1,1,75.98
DUP0,2025-10-05,C1133,Male,45-54,Email,Home,Desktop,5.8,6,0.085,1,3,272.1
DUP1,2025-07-11,C1028,Male,25-34,Referral,Fitness,Tablet,,3,0.058,0,2,210.28
DUP2,2025-11-14,C1141,Male,25-34,Referral,Home,Desktop,5.6,1,0.12,0,1,135.16
DUP3,2025-08-29,C1267,Male,25-34,Referral,Fashion,Mobile,5.7,4,0.018,0,1,32.14
DUP4,2025-06-13,,Male,45-54,Organic Search,Fashion,Mobile,4.3,1,0.076,1,2,191.61
DUP5,2025-11-17,,Female,35-44,Paid Search,Home,Mobile,3.0,3,0.083,1,2,212.37
DUP6,2025-01-13,C1192,Female,55+,Paid Search,Beauty,Desktop,10.8,3,0.085,0,1,44.88
DUP7,2025-07-03,C1011,Female,45-54,Social,Beauty,Mobile,5.4,1,0.109,1,1,56.71
DUP8,2025-07-21,C1125,Female,55+,Organic Search,Fitness,Tablet,7.7,2,0.094,1,2,213.27
DUP9,2025-06-16,C1246,Non-binary,35-44,Referral,Electronics,Tablet,6.4,0,0.125,0,2,382.24
DUP10,2025-10-29,C1006,Male,45-54,Organic Search,Beauty,Desktop,2.3,2,0.056,0,2,100.2
DUP11,2025-01-05,C1016,Male,45-54,Paid Search,Fitness,Mobile,9.3,3,0.091,1,1,159.09
DUP12,2025-07-09,C1054,Female,18-24,Social,Electronics,Mobile,6.6,3,0.081,1,1,86.52
DUP13,2025-04-26,C1184,Female,25-34,Email,Fitness,Mobile,7.8,4,0.07,0,1,128.76
DUP14,2025-08-03,C1002,Female,35-44,Email,Home,Tablet,6.7,6,0.056,1,1,105.29
DUP15,2025-04-29,C1284,Male,55+,Social,Electronics,Mobile,5.9,5,0.049,1,4,1106.81
DUP16,2025-07-19,C1115,Male,18-24,Email,Fashion,Mobile,6.5,4,0.143,0,1,63.16
DUP17,2025-05-05,C1154,Male,45-54,Paid Search,Fashion,Desktop,3.7,1,0.037,0,1,88.52
DUP18,2025-11-12,C1265,Male,35-44,Email,Fitness,Mobile,4.0,4,0.075,0,1,70.87
DUP19,2025-01-28,C1236,Male,25-34,Referral,Beauty,Desktop,4.9,4,0.079,0,2,105.79
